Mid_Price,Reservation_Price,Bid,Ask,Position,PnL,Spread
76733.92199999999,76733.92199999999,76732.26855981903,76735.57544018095,0.008889170000000005,0.05650587670970708,3.3068803619244136
76733.852,76733.852,76733.18899447285,76734.51500552715,0.008889170000000005,0.05588363480637781,1.326011054305127
76733.8085,76733.8085,76732.30855086038,76735.30844913961,0.008889170000000005,0.0554969559161691,2.9998982792312745
76733.80799999999,76733.80799999999,76732.30684056204,76735.30915943794,0.008889170000000005,0.0554925113247009,3.002318875893252
76733.8075,76733.8075,76732.30633804105,76735.30866195894,0.008889170000000005,0.0554880667332327,3.002323917899048
76733.807,76733.807,76732.26307724812,76735.35092275188,0.008889170000000005,0.055483622156316414,3.087845503760036
76733.80649999999,76733.80649999999,76732.14011247971,76735.47288752027,0.008889170000000005,0.055479177564848214,3.332775040558772
76733.8065,76733.8065,76732.11420013802,76735.49879986199,0.008889170000000005,0.055479177564848214,3.384599723969586
76733.80649999999,76733.80649999999,76732.08210136404,76735.53089863595,0.008889170000000005,0.055479177564848214,3.4487972719070967
76733.80649999999,76733.80649999999,76732.0506244465,76735.56237555348,0.008889170000000005,0.055479177564848214,3.5117511069693137
76733.80649999999,76733.80649999999,76732.02897641742,76735.58402358256,0.008889170000000005,0.055479177564848214,3.5550471651367843
76733.736,76733.736,76731.95846277634,76735.51353722367,0.008889170000000005,0.05485249108460266,3.555074447329389
76733.659,76733.659,76731.85466964306,76735.46333035694,0.008889170000000005,0.054168024988030083,3.608660713885911
76733.34349999999,76733.34349999999,76731.5376652447,76735.14933475528,0.008889170000000005,0.05136349186068401,3.611669510573847
76733.11399999999,76733.11399999999,76731.30705934396,76734.92094065601,0.008889170000000005,0.049323427345370874,3.613881312048761
76732.89099999999,76732.89099999999,76731.08405023022,76734.69794976976,0.008889170000000005,0.04734114243183285,3.6138995395449456
76732.6685,76732.6685,76730.84579139917,76734.49120860083,0.008889170000000005,0.045363302109763026,3.64541720165289
76732.497,76732.497,76730.66777071734,76734.32622928267,0.008889170000000005,0.04383880944806151,3.658458565332694
76732.29000000001,76732.29000000001,76730.46073070775,76734.11926929226,0.008889170000000005,0.04199875125777908,3.6585385845100973
76732.115,76732.115,76730.28569704501,76733.944302955,0.008889170000000005,0.04044314651400782,3.658605909993639
